Title,Text,Entity,Type
The Dying Earth,"At a tall booth Kerlin halted the cage of light. A pane of vitrean dropped before the ghost. ""Observe now,"" Kerlin said, and manipulated the activants.",Kerlin,Person
The Dying Earth,"""Behold!"" said Shierl. ""He is a thing woven as if by thread."" Guyal turned eagerly to Kerlin; Kerlin raised a finger for silence.",Guyal,Person
The Dying Earth,"""Behold!"" said Shierl. ""He is a thing woven as if by thread."" Guyal turned eagerly to Kerlin; Kerlin raised a finger for silence.",Kerlin,Person
The Dying Earth,"""Behold!"" said Shierl. ""He is a thing woven as if by thread."" Guyal turned eagerly to Kerlin; Kerlin raised a finger for silence.",Shierl,Person
The Dying Earth,"""Indeed, indeed, a goodly thought, especially since here beside us is a rotor of extreme swiftness, used in reeling the cognitive filaments of the cases . . . Now then observe: I reach to this panel, I select a mesh, I withdraw a thread, and note! The meshes ravel and loosen and part. And now to the bobbin on the rotor, and I wrap the thread, and now with a twist we have the cincture made ..."" Shierl said dubiously, ""Does not the ghost observe and note your doing?"" ""By no means,"" asserted Kerlin. ""The pane of vitrean shields our actions; he is too exercised to attend. And now I dissolve the cage and he is free."" The ghost wandered forth, cringing from the light.",Kerlin,Person
The Dying Earth,"""Indeed, indeed, a goodly thought, especially since here beside us is a rotor of extreme swiftness, used in reeling the cognitive filaments of the cases . . . Now then observe: I reach to this panel, I select a mesh, I withdraw a thread, and note! The meshes ravel and loosen and part. And now to the bobbin on the rotor, and I wrap the thread, and now with a twist we have the cincture made ..."" Shierl said dubiously, ""Does not the ghost observe and note your doing?"" ""By no means,"" asserted Kerlin. ""The pane of vitrean shields our actions; he is too exercised to attend. And now I dissolve the cage and he is free."" The ghost wandered forth, cringing from the light.",Shierl,Person
The Dying Earth,"""Go!"" cried Kerlin. ""Back to your genetrix; back, return and go!"" The ghost departed. Kerlin said to Guyal, ""Follow; find when Blikdak snuffs him up."" Guyal at a cautious distance watched the ghost seep up into the black nostril, and returned to where Kerlin waited by the rotor. ""The ghost has once more become part of Blikdak."" ""Now then,"" 'said Kerlin, ""we cause the rotor to twist, the bobbin to whirl, and we shall observe."" The rotor whirled to a blur; the bobbin (as long as Guyal's arm) became spun with ghost-thread, at first glowing pastel polychrome, then nacre, then line milk-ivory.",Guyal,Person
The Dying Earth,"""Go!"" cried Kerlin. ""Back to your genetrix; back, return and go!"" The ghost departed. Kerlin said to Guyal, ""Follow; find when Blikdak snuffs him up."" Guyal at a cautious distance watched the ghost seep up into the black nostril, and returned to where Kerlin waited by the rotor. ""The ghost has once more become part of Blikdak."" ""Now then,"" 'said Kerlin, ""we cause the rotor to twist, the bobbin to whirl, and we shall observe."" The rotor whirled to a blur; the bobbin (as long as Guyal's arm) became spun with ghost-thread, at first glowing pastel polychrome, then nacre, then line milk-ivory.",Kerlin,Person
The Dying Earth,"The rotor spun; the bobbin was full—a cylinder shining with glossy silken sheen. Kerlin slowed the rotor; Guyal snapped a new bobbin into place, and the unraveling of Blikdak continued.",Guyal,Person
The Dying Earth,"The rotor spun; the bobbin was full—a cylinder shining with glossy silken sheen. Kerlin slowed the rotor; Guyal snapped a new bobbin into place, and the unraveling of Blikdak continued.",Blikdak,Person
The Dying Earth,"The rotor spun; the bobbin was full—a cylinder shining with glossy silken sheen. Kerlin slowed the rotor; Guyal snapped a new bobbin into place, and the unraveling of Blikdak continued.",Kerlin,Person
The Dying Earth,"Three bobbins—four—five—and Guyal, observing Blikdak from afar, found the giant face quiescent, the mouth working and sucking, creating the clacking sound which had first caused them apprehension.",Blikdak,Person
The Dying Earth,"Eight bobbins. Blikdak opened his eyes, stared in puzzlement around the chamber.",Blikdak,Person
The Dying Earth,"Twelve bobbins: a discolored spot appeared on the sagging cheek, and Blikdak quivered in uneasiness.",Blikdak,Person
The Dying Earth,"Twenty bobbins: the spot spread across Blikdak's visage, across the slanted fore-dome, and his mouth hung lax; he hissed and fretted.",Blikdak,Person
The Dying Earth,"Thirty bobbins: Blikdak's head seemed stale and putrid; the gunmetal sheen had become an angry maroon, the eyes bulged, the mouth hung open, the tongue lolled limp.",Blikdak,Person
The Dying Earth,Fifty bobbins: Blikdak collapsed. His dome lowered against the febrile mouth; his eyes shone like feverish coals.,Blikdak,Person
The Dying Earth,Sixty bobbins: Blikdak was no more.,Blikdak,Person
The Dying Earth,"Kerlin fell back against the wall. ""I expire; my time has come. I have guarded well the Museum; together we have won it away from Blikdak . .",Kerlin,Person
The Dying Earth,". Attend me now. Into your hands I pass the curacy; now the Museum is your charge to guard and preserve."" ""For what end?"" asked Shierl. ""Earth expires, almost as you ...",Shierl,Person
The Dying Earth,"Wherefore knowledge?"" ""More now than ever,"" gasped Kerlin. ""Attend: the stars are bright, the stars are fair; the banks know blessed magic to fleet you to youthful climes. Now—I go. I die."" ""Wait!"" cried Guyal. ""Wait, I beseech!"" ""Why wait?"" whispered Kerlin. ""The way to peace is on me; you call me back?"" ""How do I extract from the banks?"" ""The key to the index is in my chambers, the index of my life ..."" And Kerlin died.",Guyal,Person
The Dying Earth,"Wherefore knowledge?"" ""More now than ever,"" gasped Kerlin. ""Attend: the stars are bright, the stars are fair; the banks know blessed magic to fleet you to youthful climes. Now—I go. I die."" ""Wait!"" cried Guyal. ""Wait, I beseech!"" ""Why wait?"" whispered Kerlin. ""The way to peace is on me; you call me back?"" ""How do I extract from the banks?"" ""The key to the index is in my chambers, the index of my life ..."" And Kerlin died.",Kerlin,Person
The Dying Earth,"Guyal and Shierl climbed to the upper ways and stood outside the portal on the ancient flagged floor. It was night; the marble shone faintly underfoot, the broken columns loomed on the sky.",Guyal,Person
The Dying Earth,"Guyal and Shierl climbed to the upper ways and stood outside the portal on the ancient flagged floor. It was night; the marble shone faintly underfoot, the broken columns loomed on the sky.",Shierl,Person
The Dying Earth,"Guyal said to Shierl, ""There is your home; there is Saponce. Do you wish to return?"" She shook her head. 'Together we have looked through the eyes of knowledge. We have seen old Thorsingol, and the Sherit Empire before it, and Golwan Andra before that and the Forty Kades even before. We have seen the warlike green-men, and the knowledgeable Pharials and the Clambs who departed Earth for the stars, as did the Merioneth before them and the Gray Sorcerers still earlier. We have seen oceans rise and fall, the mountains crust up, peak and melt in the beat of rain; we have looked on the sun when it glowed hot and full and yellow . . . No, Guyal, there is no place for me at Saponce . .."" Guyal, leaning back on the weathered pillar, looked up to the stars.",Guyal,Person
The Dying Earth,"Guyal said to Shierl, ""There is your home; there is Saponce. Do you wish to return?"" She shook her head. 'Together we have looked through the eyes of knowledge. We have seen old Thorsingol, and the Sherit Empire before it, and Golwan Andra before that and the Forty Kades even before. We have seen the warlike green-men, and the knowledgeable Pharials and the Clambs who departed Earth for the stars, as did the Merioneth before them and the Gray Sorcerers still earlier. We have seen oceans rise and fall, the mountains crust up, peak and melt in the beat of rain; we have looked on the sun when it glowed hot and full and yellow . . . No, Guyal, there is no place for me at Saponce . .."" Guyal, leaning back on the weathered pillar, looked up to the stars.",Clambs,Nationality or Religious or Political group
